date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:45:50	7708/7708	U-----	200	untouched ('')	image/png	etag:%225eee6be5-1e1c%22	https://blondon.github.io/images/icon_hu0b7a4cb9992c9ac0e91bd28ffd38dd00_9727_192x192_fill_lanczos_center_2.png	C:/Users/User/Desktop/Website/website/blondon.github.io/images/icon_hu0b7a4cb9992c9ac0e91bd28ffd38dd00_9727_192x192_fill_lanczos_center_2.png	(from https://blondon.github.io/)
18:45:59	106865/106865	U-----	200	untouched ('')	application/pdf	etag:%225eee6be5-1a171%22	https://blondon.github.io/files/ben_london_cv.pdf	C:/Users/User/Desktop/Website/website/blondon.github.io/files/ben_london_cv.pdf	(from https://blondon.github.io/)
18:45:59	17215/17215	U-----	200	untouched ('')	image/jpeg	etag:%225eee6be5-433f%22	https://blondon.github.io/authors/admin/avatar_hu84e8b1f10baa28da1ba6df602e2eed29_647142_250x250_fill_q90_lanczos_center.jpg	C:/Users/User/Desktop/Website/website/blondon.github.io/authors/admin/avatar_hu84e8b1f10baa28da1ba6df602e2eed29_647142_250x250_fill_q90_lanczos_center.jpg	(from https://blondon.github.io/)
18:46:00	443905/443905	U-----	200	untouched ('')	application/pdf	etag:%225eee6be5-6c601%22	https://blondon.github.io/papers/london-icml19.pdf	C:/Users/User/Desktop/Website/website/blondon.github.io/papers/london-icml19.pdf	(from https://blondon.github.io/)
18:46:05	51/51	U--MCZ	200	updated ('OK')	text/plain	date:Tue,%2022%20Dec%202020%2002:45:59%20GMT	https://fonts.googleapis.com/robots.txt		(from https://blondon.github.io/)
18:46:08	88145/88145	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-15851%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/3.4.1/jquery.min.js	C:/Users/User/Desktop/Website/website/cdnjs.cloudflare.com/ajax/libs/jquery/3.4.1/jquery.min.js	(from https://blondon.github.io/)
18:46:09	5594/5594	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec3-15da%22	https://cdnjs.cloudflare.com/ajax/libs/jquery.imagesloaded/4.1.4/imagesloaded.pkgd.min.js	C:/Users/User/Desktop/Website/website/cdnjs.cloudflare.com/ajax/libs/jquery.imagesloaded/4.1.4/imagesloaded.pkgd.min.js	(from https://blondon.github.io/)
18:46:19	649961/649961	U-----	200	untouched ('')	application/pdf	etag:%225eee6be5-9eae9%22	https://blondon.github.io/papers/meshi-jmlr19.pdf	C:/Users/User/Desktop/Website/website/blondon.github.io/papers/meshi-jmlr19.pdf	(from https://blondon.github.io/)
18:46:21	35445/35445	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec3-8a75%22	https://cdnjs.cloudflare.com/ajax/libs/jquery.isotope/3.0.6/isotope.pkgd.min.js	C:/Users/User/Desktop/Website/website/cdnjs.cloudflare.com/ajax/libs/jquery.isotope/3.0.6/isotope.pkgd.min.js	(from https://blondon.github.io/)
18:46:23	68253/68253	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e58-10a9d%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/3.5.7/jquery.fancybox.min.js	C:/Users/User/Desktop/Website/website/cdnjs.cloudflare.com/ajax/libs/fancybox/3.5.7/jquery.fancybox.min.js	(from https://blondon.github.io/)
18:46:26	49987/49987	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e7a-c343%22	https://cdnjs.cloudflare.com/ajax/libs/highlight.js/9.15.10/highlight.min.js	C:/Users/User/Desktop/Website/website/cdnjs.cloudflare.com/ajax/libs/highlight.js/9.15.10/highlight.min.js	(from https://blondon.github.io/)
18:46:42	627914/627914	U-----	200	untouched ('')	application/pdf	etag:%225eee6be5-994ca%22	https://blondon.github.io/papers/london-nips17.pdf	C:/Users/User/Desktop/Website/website/blondon.github.io/papers/london-nips17.pdf	(from https://blondon.github.io/)
18:46:42	546541/546541	U-----	200	untouched ('')	application/pdf	etag:%225eee6be5-856ed%22	https://blondon.github.io/papers/london-jmlr16.pdf	C:/Users/User/Desktop/Website/website/blondon.github.io/papers/london-jmlr16.pdf	(from https://blondon.github.io/)
18:46:44	10730/10730	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e6b-29ea%22	https://cdnjs.cloudflare.com/ajax/libs/fuse.js/3.2.1/fuse.min.js	C:/Users/User/Desktop/Website/website/cdnjs.cloudflare.com/ajax/libs/fuse.js/3.2.1/fuse.min.js	(from https://blondon.github.io/)
18:46:45	17030/17030	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ed9-4286%22	https://cdnjs.cloudflare.com/ajax/libs/mark.js/8.11.1/jquery.mark.min.js	C:/Users/User/Desktop/Website/website/cdnjs.cloudflare.com/ajax/libs/mark.js/8.11.1/jquery.mark.min.js	(from https://blondon.github.io/)
18:46:45	141790/141790	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ed0-229de%22	https://cdnjs.cloudflare.com/ajax/libs/leaflet/1.5.1/leaflet.js	C:/Users/User/Desktop/Website/website/cdnjs.cloudflare.com/ajax/libs/leaflet/1.5.1/leaflet.js	(from https://blondon.github.io/)
18:46:47	10620/10620	---M-Z	200	added ('OK')	application/xml	etag:W/%225eee6be5-297c%22	https://blondon.github.io/authors/ben-london/index.xml	C:/Users/User/Desktop/Website/website/blondon.github.io/authors/ben-london/index.xml	(from https://blondon.github.io/authors/ben-london/)
18:46:47	73177/73177	---M-Z	200	added ('OK')	application/javascript	etag:W/%225eee6be5-11dd9%22	https://blondon.github.io/js/academic.min.a0d331bcd05dbe8b31e244f796710f08.js	C:/Users/User/Desktop/Website/website/blondon.github.io/js/academic.min.a0d331bcd05dbe8b31e244f796710f08.js	(from https://blondon.github.io/)
18:46:51	17702/17702	U-----	200	untouched ('OK')	text/html	etag:%225eee6be5-4526%22	https://blondon.github.io/post/neurips_2020/	C:/Users/User/Desktop/Website/website/blondon.github.io/post/neurips_2020/index.html	(from https://blondon.github.io/)
18:46:52	1579/1579	---M-Z	200	added ('OK')	application/xml	etag:W/%225eee6be5-62b%22	https://blondon.github.io/authors/david-weller/index.xml	C:/Users/User/Desktop/Website/website/blondon.github.io/authors/david-weller/index.xml	(from https://blondon.github.io/authors/david-weller/)
18:47:30	1519/1519	U-----	200	untouched ('')	application/xml	etag:W/%225eee6be5-5ef%22	https://blondon.github.io/authors/ted-sandler/index.xml	C:/Users/User/Desktop/Website/website/blondon.github.io/authors/ted-sandler/index.xml	(from https://blondon.github.io/authors/ted-sandler/)
18:47:30	1567/1567	U-----	200	untouched ('')	application/xml	etag:W/%225eee6be5-61f%22	https://blondon.github.io/authors/ofer-meshi/index.xml	C:/Users/User/Desktop/Website/website/blondon.github.io/authors/ofer-meshi/index.xml	(from https://blondon.github.io/authors/ofer-meshi/)
18:47:31	7833/7833	---M-Z	200	added ('OK')	application/xml	etag:W/%225eee6be5-1e99%22	https://blondon.github.io/authors/lise-getoor/index.xml	C:/Users/User/Desktop/Website/website/blondon.github.io/authors/lise-getoor/index.xml	(from https://blondon.github.io/authors/lise-getoor/)
18:47:32	10618/10618	---M-Z	200	added ('OK')	application/xml	etag:W/%225eee6be5-297a%22	https://blondon.github.io/publication/index.xml	C:/Users/User/Desktop/Website/website/blondon.github.io/publication/index.xml	(from https://blondon.github.io/publication/)
18:47:34	21698/21698	U-----	200	untouched ('OK')	text/html	etag:%225eee6be5-54c2%22	https://blondon.github.io/publication/meshi-jmlr-19/	C:/Users/User/Desktop/Website/website/blondon.github.io/publication/meshi-jmlr-19/index.html	(from https://blondon.github.io/)
18:48:13	5777/5777	U-----	200	untouched ('')	application/xml	etag:W/%225eee6be5-1691%22	https://blondon.github.io/authors/bert-huang/index.xml	C:/Users/User/Desktop/Website/website/blondon.github.io/authors/bert-huang/index.xml	(from https://blondon.github.io/authors/bert-huang/)
18:48:15	671665/671665	U-----	200	untouched ('')	application/pdf	etag:%225eee6be5-a3fb1%22	https://blondon.github.io/papers/tomkins-recsys18.pdf	C:/Users/User/Desktop/Website/website/blondon.github.io/papers/tomkins-recsys18.pdf	(from https://blondon.github.io/publication/)
18:48:18	254433/254433	U-----	200	untouched ('')	application/pdf	etag:%225eee6be5-3e1e1%22	https://blondon.github.io/papers/london-wat16.pdf	C:/Users/User/Desktop/Website/website/blondon.github.io/papers/london-wat16.pdf	(from https://blondon.github.io/publication/)
18:48:23	744/744	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e7a-2e8%22	https://cdnjs.cloudflare.com/ajax/libs/highlight.js/9.15.10/languages/r.min.js	C:/Users/User/Desktop/Website/website/cdnjs.cloudflare.com/ajax/libs/highlight.js/9.15.10/languages/r.min.js	(from https://blondon.github.io/)
18:48:56	22967/22967	U-----	200	untouched ('OK')	text/html	etag:%225eee6be5-59b7%22	https://blondon.github.io/publication/london-nips-17/	C:/Users/User/Desktop/Website/website/blondon.github.io/publication/london-nips-17/index.html	(from https://blondon.github.io/)
18:48:58	266550/266550	U-----	200	untouched ('')	application/pdf	etag:%225eee6be5-41136%22	https://blondon.github.io/papers/london-optopt16.pdf	C:/Users/User/Desktop/Website/website/blondon.github.io/papers/london-optopt16.pdf	(from https://blondon.github.io/publication/)
18:49:01	247025/247025	U-----	200	untouched ('')	application/pdf	etag:%225eee6be5-3c4f1%22	https://blondon.github.io/papers/london-optml16.pdf	C:/Users/User/Desktop/Website/website/blondon.github.io/papers/london-optml16.pdf	(from https://blondon.github.io/publication/)
18:49:06	806972/806972	U-----	200	untouched ('')	application/pdf	etag:%225eee6be5-c503c%22	https://blondon.github.io/papers/london-icml15.pdf	C:/Users/User/Desktop/Website/website/blondon.github.io/papers/london-icml15.pdf	(from https://blondon.github.io/publication/)
18:49:40	512979/512979	U-----	200	untouched ('')	application/pdf	etag:%225eee6be5-7d3d3%22	https://blondon.github.io/papers/namata-tkdd15.pdf	C:/Users/User/Desktop/Website/website/blondon.github.io/papers/namata-tkdd15.pdf	(from https://blondon.github.io/publication/)
18:49:41	22158/22158	U-----	200	untouched ('OK')	text/html	etag:%225eee6be5-568e%22	https://blondon.github.io/publication/london-jmlr-16/	C:/Users/User/Desktop/Website/website/blondon.github.io/publication/london-jmlr-16/index.html	(from https://blondon.github.io/)
18:49:44	309894/309894	U-----	200	untouched ('')	application/pdf	etag:%225eee6be5-4ba86%22	https://blondon.github.io/papers/pujara-uai15.pdf	C:/Users/User/Desktop/Website/website/blondon.github.io/papers/pujara-uai15.pdf	(from https://blondon.github.io/publication/)
18:49:49	501903/501903	U-----	200	untouched ('')	application/pdf	etag:%225eee6be5-7a88f%22	https://blondon.github.io/papers/london-aistats14.pdf	C:/Users/User/Desktop/Website/website/blondon.github.io/papers/london-aistats14.pdf	(from https://blondon.github.io/publication/)
18:50:23	259805/259805	U-----	200	untouched ('')	application/pdf	etag:%225eee6be5-3f6dd%22	https://blondon.github.io/papers/london-nips14ws.pdf	C:/Users/User/Desktop/Website/website/blondon.github.io/papers/london-nips14ws.pdf	(from https://blondon.github.io/publication/)
18:50:24	210506/210506	U-----	200	untouched ('')	application/pdf	etag:%225eee6be5-3364a%22	https://blondon.github.io/papers/london-nips13ws.pdf	C:/Users/User/Desktop/Website/website/blondon.github.io/papers/london-nips13ws.pdf	(from https://blondon.github.io/publication/)
18:50:27	46024/46024	U-----	200	untouched ('OK')	text/html	etag:%225eee6be5-b3c8%22	https://blondon.github.io/publication/	C:/Users/User/Desktop/Website/website/blondon.github.io/publication/index.html	(from https://blondon.github.io/)
18:50:32	471642/471642	U-----	200	untouched ('')	application/pdf	etag:%225eee6be5-7325a%22	https://blondon.github.io/papers/london-arxiv13b.pdf	C:/Users/User/Desktop/Website/website/blondon.github.io/papers/london-arxiv13b.pdf	(from https://blondon.github.io/publication/)
18:51:06	388696/388696	U-----	200	untouched ('')	application/pdf	etag:%225eee6be5-5ee58%22	https://blondon.github.io/papers/bach-uai13.pdf	C:/Users/User/Desktop/Website/website/blondon.github.io/papers/bach-uai13.pdf	(from https://blondon.github.io/publication/)
18:51:07	307110/307110	U-----	200	untouched ('')	application/pdf	etag:%225eee6be5-4afa6%22	https://blondon.github.io/papers/london-arxiv13a.pdf	C:/Users/User/Desktop/Website/website/blondon.github.io/papers/london-arxiv13a.pdf	(from https://blondon.github.io/publication/)
18:51:11	243514/243514	U-----	200	untouched ('')	application/pdf	etag:%225eee6be5-3b73a%22	https://blondon.github.io/papers/huang-slg13.pdf	C:/Users/User/Desktop/Website/website/blondon.github.io/papers/huang-slg13.pdf	(from https://blondon.github.io/publication/)
18:51:15	18154/18154	U-----	200	untouched ('OK')	text/html	etag:%225eee6be5-46ea%22	https://blondon.github.io/publication/london-causalml-18/	C:/Users/User/Desktop/Website/website/blondon.github.io/publication/london-causalml-18/index.html	(from https://blondon.github.io/authors/ben-london/)
18:51:16	1246/1246	---M-Z	200	added ('OK')	application/xml	etag:W/%225eee6be5-4de%22	https://blondon.github.io/tags/structured-prediction/index.xml	C:/Users/User/Desktop/Website/website/blondon.github.io/tags/structured-prediction/index.xml	(from https://blondon.github.io/tags/structured-prediction/)
18:51:49	382792/382792	U-----	200	untouched ('')	application/pdf	etag:%225eee6be5-5d748%22	https://blondon.github.io/papers/london-icml13.pdf	C:/Users/User/Desktop/Website/website/blondon.github.io/papers/london-icml13.pdf	(from https://blondon.github.io/publication/)
18:51:50	722854/722854	U-----	200	untouched ('')	application/pdf	etag:%225eee6be5-b07a6%22	https://blondon.github.io/papers/london-cvpr13.pdf	C:/Users/User/Desktop/Website/website/blondon.github.io/papers/london-cvpr13.pdf	(from https://blondon.github.io/publication/)
18:51:53	1210/1210	U-----	200	untouched ('')	application/xml	etag:W/%225eee6be5-4ba%22	https://blondon.github.io/tags/learning-theory/index.xml	C:/Users/User/Desktop/Website/website/blondon.github.io/tags/learning-theory/index.xml	(from https://blondon.github.io/tags/learning-theory/)
18:51:59	13388/13388	U-----	200	untouched ('OK')	text/html	etag:%225eee6be5-344c%22	https://blondon.github.io/authors/sabina-tomkins/	C:/Users/User/Desktop/Website/website/blondon.github.io/authors/sabina-tomkins/index.html	(from https://blondon.github.io/publication/)
18:52:32	1259/1259	U-----	200	untouched ('')	application/xml	etag:W/%225eee6be5-4eb%22	https://blondon.github.io/authors/sabina-tomkins/index.xml	C:/Users/User/Desktop/Website/website/blondon.github.io/authors/sabina-tomkins/index.xml	(from https://blondon.github.io/authors/sabina-tomkins/)
18:52:33	1241/1241	U-----	200	untouched ('')	application/xml	etag:W/%225eee6be5-4d9%22	https://blondon.github.io/authors/steve-isley/index.xml	C:/Users/User/Desktop/Website/website/blondon.github.io/authors/steve-isley/index.xml	(from https://blondon.github.io/authors/steve-isley/)
18:52:37	1218/1218	U-----	200	untouched ('')	application/xml	etag:W/%225eee6be5-4c2%22	https://blondon.github.io/authors/alexander-schwing/index.xml	C:/Users/User/Desktop/Website/website/blondon.github.io/authors/alexander-schwing/index.xml	(from https://blondon.github.io/authors/alexander-schwing/)
18:52:42	1867/1867	U-----	200	untouched ('')	application/xml	etag:W/%225eee6be5-74b%22	https://blondon.github.io/authors/jay-pujara/index.xml	C:/Users/User/Desktop/Website/website/blondon.github.io/authors/jay-pujara/index.xml	(from https://blondon.github.io/authors/jay-pujara/)
18:53:15	1577/1577	U-----	200	untouched ('')	application/xml	etag:W/%225eee6be5-629%22	https://blondon.github.io/authors/galileo-mark-namata/index.xml	C:/Users/User/Desktop/Website/website/blondon.github.io/authors/galileo-mark-namata/index.xml	(from https://blondon.github.io/authors/galileo-mark-namata/)
18:53:16	13598/13598	U-----	200	untouched ('OK')	text/html	etag:%225eee6be5-351e%22	https://blondon.github.io/authors/jay-pujara/	C:/Users/User/Desktop/Website/website/blondon.github.io/authors/jay-pujara/index.html	(from https://blondon.github.io/publication/)
18:53:20	2256/2256	U-----	200	untouched ('')	application/xml	etag:W/%225eee6be5-8d0%22	https://blondon.github.io/authors/benjamin-taskar/index.xml	C:/Users/User/Desktop/Website/website/blondon.github.io/authors/benjamin-taskar/index.xml	(from https://blondon.github.io/authors/benjamin-taskar/)
18:53:25	1632/1632	U-----	200	untouched ('')	application/xml	etag:W/%225eee6be5-660%22	https://blondon.github.io/authors/theodoros-rekatsinas/index.xml	C:/Users/User/Desktop/Website/website/blondon.github.io/authors/theodoros-rekatsinas/index.xml	(from https://blondon.github.io/authors/theodoros-rekatsinas/)
18:53:58	1217/1217	U-----	200	untouched ('')	application/xml	etag:W/%225eee6be5-4c1%22	https://blondon.github.io/authors/sameh-khamis/index.xml	C:/Users/User/Desktop/Website/website/blondon.github.io/authors/sameh-khamis/index.xml	(from https://blondon.github.io/authors/sameh-khamis/)
18:54:09	13794/13794	U-----	200	untouched ('OK')	text/html	etag:%225eee6be5-35e2%22	https://blondon.github.io/authors/benjamin-taskar/	C:/Users/User/Desktop/Website/website/blondon.github.io/authors/benjamin-taskar/index.html	(from https://blondon.github.io/publication/)
18:55:04	187769/187769	U-----	200	untouched ('OK')	image/svg+xml	etag:%225eb03cf4-2dd79%22	https://cdnjs.cloudflare.com/ajax/libs/academicons/1.8.6/fonts/academicons.svg?v=1.8.6	C:/Users/User/Desktop/Website/website/cdnjs.cloudflare.com/ajax/libs/academicons/1.8.6/fonts/academicons7538.svg	(from https://cdnjs.cloudflare.com/ajax/libs/academicons/1.8.6/css/academicons.min.css)
18:55:08	700503/700503	U-----	200	untouched ('OK')	image/svg+xml	etag:%225eb03e60-ab057%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.11.2/webfonts/fa-brands-400.svg	C:/Users/User/Desktop/Website/website/cdnjs.cloudflare.com/ajax/libs/font-awesome/5.11.2/webfonts/fa-brands-400.svg	(from https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.11.2/css/all.min.css)
18:55:46	144452/144452	U-----	200	untouched ('OK')	image/svg+xml	etag:%225eb03e60-23444%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.11.2/webfonts/fa-regular-400.svg	C:/Users/User/Desktop/Website/website/cdnjs.cloudflare.com/ajax/libs/font-awesome/5.11.2/webfonts/fa-regular-400.svg	(from https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.11.2/css/all.min.css)
18:55:47	13561/13561	U-----	200	untouched ('OK')	text/html	etag:%225eee6be5-34f9%22	https://blondon.github.io/authors/theodoros-rekatsinas/	C:/Users/User/Desktop/Website/website/blondon.github.io/authors/theodoros-rekatsinas/index.html	(from https://blondon.github.io/publication/)
18:55:56	842605/842605	U-----	200	untouched ('OK')	image/svg+xml	etag:%225eb03e60-cdb6d%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.11.2/webfonts/fa-solid-900.svg	C:/Users/User/Desktop/Website/website/cdnjs.cloudflare.com/ajax/libs/font-awesome/5.11.2/webfonts/fa-solid-900.svg	(from https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.11.2/css/all.min.css)
18:56:00	696/696	U-----	200	untouched ('')	image/png	etag:%225eb03ed0-2b8%22	https://cdnjs.cloudflare.com/ajax/libs/leaflet/1.5.1/images/layers.png	C:/Users/User/Desktop/Website/website/cdnjs.cloudflare.com/ajax/libs/leaflet/1.5.1/images/layers.png	(from https://cdnjs.cloudflare.com/ajax/libs/leaflet/1.5.1/leaflet.css)
18:56:00	1259/1259	U-----	200	untouched ('')	image/png	etag:%225eb03ed0-4eb%22	https://cdnjs.cloudflare.com/ajax/libs/leaflet/1.5.1/images/layers-2x.png	C:/Users/User/Desktop/Website/website/cdnjs.cloudflare.com/ajax/libs/leaflet/1.5.1/images/layers-2x.png	(from https://cdnjs.cloudflare.com/ajax/libs/leaflet/1.5.1/leaflet.css)
18:56:01	1466/1466	U-----	200	untouched ('')	image/png	etag:%225eb03ed0-5ba%22	https://cdnjs.cloudflare.com/ajax/libs/leaflet/1.5.1/images/marker-icon.png	C:/Users/User/Desktop/Website/website/cdnjs.cloudflare.com/ajax/libs/leaflet/1.5.1/images/marker-icon.png	(from https://cdnjs.cloudflare.com/ajax/libs/leaflet/1.5.1/leaflet.css)
